partner_id,lender_name,loan_theme_type,country,region,number_of_loans,loaned_amount_for_theme_region_combo
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lalog 2,Luna, Isabela",3,775
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lanna, Enrile, Cagayan",7,1500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lanna, Solana, Cagayan",13,3950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lanna, Tumauini, Isabela",2,1050
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lapogan, Gattaran Cagayan",1,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lapogan, Tumauini, Isabela",2,1350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Larion Alto Tuguegarao,City",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Larion Bajo, Tuguegarao City",1,275
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Laurel Cordon, Isabela",5,975
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Laya West, Tabuk City, Kalinga",1,1050
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lemu Norte, Enrile, Cagayan",1,325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Libertad, Abulug, Cagayan",1,525
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Limabauan, San Pablo, Isabela",1,150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Limbauan, San Pablo, Isabela",5,1375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linamanan Jones, Isabela",8,6950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linamanan Jones,Isabela",1,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linao East Tuguegarao,City",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linao East, Tuguegarao City",5,4075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Linao Norte Tuguegarao City,2,1625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linglingay, Alicia, Isabela",5,1250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linglingay, Cauayan CIty, Isabela",4,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Linomot, Jones, Isabela",1,500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Liwan Sur, Enrile, Cagayan",10,1500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Liwanag, Tumauini, Isabela",2,1600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Liwliwa,Angadanan,Isabela",1,500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Logac, Lallo, Cagayan",1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Logung, Amulung, Cagayan",6,2450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lomboy, Angadanan, Isabela",1,350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Loria, Angadanan, Isabela",1,525
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lucban, Roxas, Isabela",1,325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lullutan, Ilagan, Isabela",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Luna, Quirino, Isabela",1,900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Luna, Roxas, Isabela",2,625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Luquilu, Cabagan, Isabela",6,5450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Lusod, Maddela, Quirino",5,2575
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Luyao Luna, Isabela",1,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Luzon, Cabatuan, Isabela",8,5825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"MINANGA SUR, SAN PABLO, ISABELA",2,1025
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mabantad, Cauayan City, Isabela",2,350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mabantad, Cauayan City",1,325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mabbayad, Echague, Isabela",1,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mabini, Gamu, Isabela",29,13625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Macalaoat,Cabatuan, Isabela",1,425
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Macanao, Luna, Isabela",3,800
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Macatal, Aurora, Isabela",2,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maddarulug Sur, Enrile, Cagayan",2,650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maddurulug Norte, Enrile, Cagayan",16,3400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magalalag East, Enrile, Cagayan",2,1150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magalalag West, Enrile, Cagayan",4,1050
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magapuy Bayombong, Nueva Vizcaya",2,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magassi Cabagan, Isabela",10,5900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magassi, Cabagan, Isabela",3,1225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magaysay, Naguillan, Isabela",2,425
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magdalena, Cabatuan, Isabela",8,5975
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magleticia, Echague, Isabela",7,3025
123,Alalay sa Kaunlaran (ASKI),Water and Sanitation,Philippines,"Magogod, Amulung, Cagayan",1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsasay Naguillan,  Isabela",1,800
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsasay Naguillan, Isabela",2,1175
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsaysay Cordon, Isabela",2,1700
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsaysay Naguillan, Isabela",2,850
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsaysay, Alicia, Isabela",11,4150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsaysay, Cabatuan, Isabela",2,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Magsaysay, Tabuk City, Kalinga",4,3325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maguilling, Piat, Cagayan",4,2575
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Makindol, Benito Soliven, Isabela",1,1050
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malabbac, Iguig, cagayan",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malabbac, Iguig,Cagayan",2,1250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malalam, Ilagan City, Isabela",2,2000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malalinta, san Manuel, Isabela",3,825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malamag East Tumauini, Isabela",4,1475
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malamag West, Tumauini, Isabela",1,1025
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malannit Jones, Isabela",1,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malapat Cordon, Isabela",2,575
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malasin San Mateo, Isabela",3,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Malasin, Burgos, Isabela",4,1650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maligaya Echague, Isabela",3,1775
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maligaya, Tumauini, Isabela",8,4125
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maligaya,Cauayan City,Isabela",14,6000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maluno Sur, Benito Soliven, Isabela",2,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mambabanga,Luna,Isabela",13,4850
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Manalo, Amulung, Cagayan",2,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Manano, Mallig, Isabela",1,300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Manaoag, Cauayan City, Isabela",3,1150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Mangandingay Cabarroguis Quirino,4,2550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mangandingay Cabarroguis, Quirino",3,1100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mapalad, San Agustin, Isabela",2,800
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mapuroc San Mateo, Isabela",2,825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Marabulig 1, Cauayan City, Isabela",1,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Marana, Ilagan, Isabela",3,2800
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Marannao, San Mariano, Isabela",3,3100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Marasat Grande, San Mateo, Isabela",1,375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Marracuro, Enrile, Cagayan",4,1550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masaya Centro San Agustin, Isabela",4,925
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Masaya Norte San Agustin,3,1325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masaya Sur, San Agustin",1,300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masical, Amulung, Cagayan",3,1450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masigun, Roxas, Isabela",1,350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masin, Alcala, Cagayan",1,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masipi East, Cabagan, Isabela",19,12075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Masipi west, Cabagan, Isabela",17,10475
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mataas na Kahoy, Alicia, Isabela",17,8150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Matusalem, Roxas, Isabela",4,1400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Maura, Aparri, Cagayan",4,2375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Metro Bill, Santiago City, Isabela",1,1125
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minagbag, Quezon, Isabela",2,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minallo Naguillan, Isabela",1,200
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga Norte, Iguig, Cagayan",2,2000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga Proper, Angadanan",1,300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Minanga Sur Lasam Cagayan,1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga Sur, Iguig, Cagayan",3,2675
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga Weste Buguey, Cagayan",6,950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga, Camalaniugan, Cag.",1,650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga, Piat, Cagayan",1,375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minanga, San Mariano, Isabela",5,3650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minante 1, Cauayan City, Isabela",2,1700
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minante 2, Cauayan City, Isabela",7,3550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Minuri, Jones, Isabela",4,2250
123,Alalay sa Kaunlaran (ASKI),Water and Sanitation,Philippines,"Minuri, Jones, Isabela",1,300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Moldero, Tumauini, Isabela",11,8250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Monte Alegre, Amulung, Cagayan",1,325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Morado, Ilagan City, Isabela",4,2475
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mozzozzin Norte, Ilagan, Isabela",4,3200
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mozzozzin Norte, Sta Maria, Isabela",5,3275
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mozzozzin Norte, Sta.Maria, Isabela",1,500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Mungo, Tuao, Cagayan",1,1100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Murong Bagabag, Nueva Vizcaya",4,900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"MuÍ±oz East, Roxas, Isabela",2,350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nabbotuan Solana, Cagayan",26,13250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nabbotuan Solana, Cagayan.",14,9550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nagbacalan Ramon, Isabela",5,3975
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nagbukel San Isidro, Isabela",1,225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nagrumbuan, Cauayan City, Isabela",1,1025
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nagtipunan 1, Pusnaan, Aguinaldo, Ifugao",1,425
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Naguilian, Lallo, Cagayan",4,3450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nakar, San Guillermo, Isabela",3,2725
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nalbugan, Quezon, Nueva Ecija",1,400
123,Alalay sa Kaunlaran (ASKI),Water and Sanitation,Philippines,"Namabbalan Norte, Tuguegarao City",1,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nambaran Bliss,Tabuk City, Kalinga",2,350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nambaran, Tabuk City, Kalinga",16,7550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namilangan Alfonso Lista, Ifugao",1,825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namillangan Alfonso Lista, Ifugao",2,825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama Alfonso Lista, Ifugao",2,1450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama Cabatuan, Isabela",2,1500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama Jones, Isabela",2,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama, Cabatuan Isabela",1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama, Cabatuan, Isabela",19,11275
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Namnama, Ilagan, Isabela",1,250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nangalasauan, Amulung, Cagayan",2,2025
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nangalisan, Solana, Cagayan",3,1225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Napaliong, Jones, Isabela",1,900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nappaccu PequeÍ±o, Reina Mercedes, Isabela",2,950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Narra Echague, Isabela",4,1325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Natappian East Solana, Cagayan",8,2775
123,Alalay sa Kaunlaran (ASKI),Water and Sanitation,Philippines,"Natappian East, Solana, Cagayan",1,225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Natappian East, Solana, Cagayan",22,3900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Natappian West Solana, Cagayan",1,550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Natappian West, Solana, Cagayan",9,2675
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nattanzan, Iguig, Cagayan",1,175
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"New tanglac, Tabuk City, Kalinga",1,225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Ngileb Alfonso Lista, Ifugao",2,2225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nilimisu, Echague, Isabela",4,1300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nuesa, Roxas, Isabela",7,4250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nueva Era, San Manuel, Isabela",2,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nueva Era,Cabatuan, Isabela",6,2200
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Nungnungan 2, Cauayan City, Isabela",7,5650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Olango, Mallig, Isabela",2,1625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Old Center 1, San Mateo, Isabela",2,575
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Old Centro 1 San Mateo, Isabela",1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Old Centro 1, San Mateo, Isabela",3,1625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Old Centro Proper, San Mateo, Alicia",2,1225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Old Centro Proper, San Mateo, Isabela",1,1200
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Olivas Camalanuigan Cagayan,1,400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Oscariz Ramon Isabela,2,1900
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"PILIG ALTO, CABAGAN, ISABELA",6,1450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pabil Ramon, Isabela",2,450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pacac Grande, Amulung, Cagayan",9,5475
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pacac PequeÍ±o, Amulung, Cagayan",4,2825
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paddad Alicia, Isabela",3,1100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paddad, Alicia Isabela",3,3025
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paddad,Alicia,Isabela",1,225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Padul, Solana, Cagayan",19,8700
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pag- Asa, Echague, Isabela",2,1150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Pagrang-Ayan Ramon,1,225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palacian Aglipay, Quirino",2,950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palagao Jones, Isabela",5,2075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palao Solana, Cagayan",3,1875
123,Alalay sa Kaunlaran (ASKI),Partial Tuition,Philippines,"Palao, Solana, Cagayan",1,175
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palao, Solana, Cagayan",11,6250
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palattao, Naguilian, Isabela",1,1100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palayag, Amulung, Cagayan",18,11700
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pallua Norte, Tuguegarao City",1,150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pallua Sur, Tuguegarao City",7,4950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Palutan, San Mariano, Isabela",4,3325
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pappat, Angadanan, Isabela",11,6500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Parabba, PeÍ±ablanca, Cagayan",2,1375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paragu, Tumuini, Isabela",6,2075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paraiso, Cabatuan, Isabela",8,4450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pared, Alcala, Cagayan",1,550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paro Parog, Solana, Cagayan",2,1300
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Parog Parog, Solana, Cagayan",16,9400
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Parog-Parog  Solana, Cagayan",3,1425
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Paruddun Sur Aparri, Cagayan",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pata, Tuao, Cagayan",8,2700
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pataya, Solana, Cagayan",11,3475
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Patul, Santiago City, Isabela",2,925
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Payac, Jones, Isabela",4,1075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pedlisan, Maddela, Quirino",1,525
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Penablanca, Cagayan",1,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pengue Ruyu, Tuguegarao City",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pinaripad Sur, Aglipay Quirino",1,1100
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pinoma, Cauayan City, Isabela",5,3625
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pinopoc,  Alcala, Cagayan",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pinto Alfonso Lista, Ifugao",10,5550
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Pintor, Gamu, Isabela",3,2075
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Planas Ramon, Isabela",4,3150
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Plaridel Santiago City,3,2600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion 1, Centro Piat, Cagayan",3,2500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion 1, Piat, Cagayan",4,2375
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion 2, Piat, Cagayan",3,950
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion 3, Sta. Maria, Isabela",18,7500
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion III, Sta. Maria, Isabela",3,725
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion Norte, Maddela, Quirino",7,4875
123,Alalay sa Kaunlaran (ASKI),General,Philippines,Poblacion Sur Maddela Quirino,3,1600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion Sur, Maddela, Quirino",1,1175
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion, Alfonsolista, Ifugao",1,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion, Piat, Cagayan",1,600
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Poblacion, San Pablo, Isabela",9,5450
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Ponggo, Nagtipunan, Quirino",5,1925
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Potia Alfonso Lista, Ifugao",1,1000
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Progreso, San Guillermo, Isabela",3,2650
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Public Market, Roxas, Isabela",2,1275
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Public Market, Santiago City, Isabela",2,1350
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Public Market, Sta.Maria, Alfonso Lista, Ifugao",1,1225
123,Alalay sa Kaunlaran (ASKI),General,Philippines,"Punit Benito Soliven, Isabela",1,200
